Code,Area,Year,,Year_adj,Sex,FSM,Pupils,Attainment8,Progress8
E09000007,Camden,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,588,46.5,.
E09000007,Camden,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,284,41.6,.
E09000007,Camden,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,304,51,.
E09000001,City of London,2020/21,2020,2020,All,All other Pupils,.,.,.
E09000001,City of London,2020/21,2020,2020,Boys,All other Pupils,.,.,.
E09000001,City of London,2020/21,2020,2020,Girls,All other Pupils,.,.,.
E09000001,City of London,2020/21,2020,2020,All,All Pupils,.,.,.
E09000001,City of London,2020/21,2020,2020,Boys,All Pupils,.,.,.
E09000001,City of London,2020/21,2020,2020,Girls,All Pupils,.,.,.
E09000001,City of London,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,.,.,.
E09000001,City of London,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,.,.,.
E09000001,City of London,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,All other Pupils,2952,52.4,.
E09000008,Croydon,2020/21,2020,2020,Boys,All other Pupils,1464,48.2,.
E09000008,Croydon,2020/21,2020,2020,Girls,All other Pupils,1488,56.6,.
E09000008,Croydon,2020/21,2020,2020,All,All Pupils,3831,50,.
E09000008,Croydon,2020/21,2020,2020,Boys,All Pupils,1896,46.1,.
E09000008,Croydon,2020/21,2020,2020,Girls,All Pupils,1935,53.8,.
E09000008,Croydon,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,879,42,.
E09000008,Croydon,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,432,39.1,.
E09000008,Croydon,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,447,44.8,.
E09000009,Ealing,2020/21,2020,2020,All,All other Pupils,2589,55.9,.
E09000009,Ealing,2020/21,2020,2020,Boys,All other Pupils,1308,52.5,.
E09000009,Ealing,2020/21,2020,2020,Girls,All other Pupils,1281,59.4,.
E09000009,Ealing,2020/21,2020,2020,All,All Pupils,3276,53.6,.
E09000009,Ealing,2020/21,2020,2020,Boys,All Pupils,1657,50.3,.
E09000009,Ealing,2020/21,2020,2020,Girls,All Pupils,1619,56.9,.
E09000009,Ealing,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,687,44.9,.
E09000009,Ealing,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,349,42.2,.
E09000009,Ealing,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,338,47.6,.
E09000010,Enfield,2020/21,2020,2020,All,All other Pupils,2939,53.3,.
E09000010,Enfield,2020/21,2020,2020,Boys,All other Pupils,1568,50.2,.
E09000010,Enfield,2020/21,2020,2020,Girls,All other Pupils,1371,56.7,.
E09000010,Enfield,2020/21,2020,2020,All,All Pupils,3783,51.1,.
E09000010,Enfield,2020/21,2020,2020,Boys,All Pupils,1997,48,.
E09000010,Enfield,2020/21,2020,2020,Girls,All Pupils,1786,54.6,.
E09000010,Enfield,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,844,43.6,.
E09000010,Enfield,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,429,39.7,.
E09000010,Enfield,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,415,47.6,.
E09000011,Greenwich,2020/21,2020,2020,All,All other Pupils,2130,53.7,.
E09000011,Greenwich,2020/21,2020,2020,Boys,All other Pupils,1043,50.4,.
E09000011,Greenwich,2020/21,2020,2020,Girls,All other Pupils,1087,56.8,.
E09000011,Greenwich,2020/21,2020,2020,All,All Pupils,2695,51.2,.
E09000011,Greenwich,2020/21,2020,2020,Boys,All Pupils,1332,48.1,.
E09000011,Greenwich,2020/21,2020,2020,Girls,All Pupils,1363,54.1,.
E09000011,Greenwich,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,565,41.7,.
E09000011,Greenwich,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,289,39.8,.
E09000011,Greenwich,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,276,43.6,.
E09000012,Hackney,2020/21,2020,2020,All,All other Pupils,1418,58.9,.
E09000012,Hackney,2020/21,2020,2020,Boys,All other Pupils,652,55.5,.
E09000012,Hackney,2020/21,2020,2020,Girls,All other Pupils,766,61.8,.
E09000012,Hackney,2020/21,2020,2020,All,All Pupils,2331,54,.
E09000012,Hackney,2020/21,2020,2020,Boys,All Pupils,1110,50.1,.
E09000012,Hackney,2020/21,2020,2020,Girls,All Pupils,1221,57.6,.
E09000012,Hackney,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,913,46.4,.
E09000012,Hackney,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,458,42.3,.
E09000012,Hackney,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,455,50.4,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,All other Pupils,1073,61.9,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,Boys,All other Pupils,514,59.4,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,Girls,All other Pupils,559,64.2,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,All Pupils,1458,58.1,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,Boys,All Pupils,710,55,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,Girls,All Pupils,748,61,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,385,47.4,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,196,43.3,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,189,51.7,.
E09000014,Haringey,2020/21,2020,2020,All,All other Pupils,1843,54,.
E09000014,Haringey,2020/21,2020,2020,Boys,All other Pupils,955,51.6,.
E09000014,Haringey,2020/21,2020,2020,Girls,All other Pupils,888,56.6,.
E09000014,Haringey,2020/21,2020,2020,All,All Pupils,2514,51.4,.
E09000014,Haringey,2020/21,2020,2020,Boys,All Pupils,1287,49.2,.
E09000014,Haringey,2020/21,2020,2020,Girls,All Pupils,1227,53.7,.
E09000014,Haringey,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,671,44.2,.
E09000014,Haringey,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,332,42.1,.
E09000014,Haringey,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,339,46.2,.
E09000015,Harrow,2020/21,2020,2020,All,All other Pupils,2102,57,.
E09000015,Harrow,2020/21,2020,2020,Boys,All other Pupils,1018,53.7,.
E09000015,Harrow,2020/21,2020,2020,Girls,All other Pupils,1084,60.1,.
E09000015,Harrow,2020/21,2020,2020,All,All Pupils,2521,54.8,.
E09000015,Harrow,2020/21,2020,2020,Boys,All Pupils,1234,51,.
E09000015,Harrow,2020/21,2020,2020,Girls,All Pupils,1287,58.4,.
E09000015,Harrow,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,419,43.9,.
E09000015,Harrow,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,216,38.3,.
E09000015,Harrow,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,203,49.8,.
E09000016,Havering,2020/21,2020,2020,All,All other Pupils,2427,54.4,.
E09000016,Havering,2020/21,2020,2020,Boys,All other Pupils,1217,51.3,.
E09000016,Havering,2020/21,2020,2020,Girls,All other Pupils,1210,57.5,.
E09000016,Havering,2020/21,2020,2020,All,All Pupils,2882,52.2,.
E09000016,Havering,2020/21,2020,2020,Boys,All Pupils,1422,49.3,.
E09000016,Havering,2020/21,2020,2020,Girls,All Pupils,1460,55,.
E09000016,Havering,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,455,40.6,.
E09000016,Havering,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,205,37.6,.
E09000016,Havering,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,250,43,.
E09000017,Hillingdon,2020/21,2020,2020,All,All other Pupils,2799,55.2,.
E09000017,Hillingdon,2020/21,2020,2020,Boys,All other Pupils,1479,52.8,.
E09000017,Hillingdon,2020/21,2020,2020,Girls,All other Pupils,1320,57.8,.
E09000017,Hillingdon,2020/21,2020,2020,All,All Pupils,3420,52.8,.
E09000017,Hillingdon,2020/21,2020,2020,Boys,All Pupils,1779,50.4,.
E09000017,Hillingdon,2020/21,2020,2020,Girls,All Pupils,1641,55.4,.
E09000017,Hillingdon,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,621,42,.
E09000017,Hillingdon,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,300,38.4,.
E09000017,Hillingdon,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,321,45.4,.
E09000018,Hounslow,2020/21,2020,2020,All,All other Pupils,2338,55.7,.
E09000018,Hounslow,2020/21,2020,2020,Boys,All other Pupils,1159,53.1,.
E09000018,Hounslow,2020/21,2020,2020,Girls,All other Pupils,1179,58.3,.
E09000018,Hounslow,2020/21,2020,2020,All,All Pupils,2916,53.9,.
E09000018,Hounslow,2020/21,2020,2020,Boys,All Pupils,1455,51,.
E09000018,Hounslow,2020/21,2020,2020,Girls,All Pupils,1461,56.7,.
E09000018,Hounslow,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,578,46.4,.
E09000018,Hounslow,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,296,43.1,.
E09000018,Hounslow,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,282,49.9,.
E09000019,Islington,2020/21,2020,2020,All,All other Pupils,900,55.7,.
E09000019,Islington,2020/21,2020,2020,Boys,All other Pupils,476,54.2,.
E09000019,Islington,2020/21,2020,2020,Girls,All other Pupils,424,57.4,.
E09000019,Islington,2020/21,2020,2020,All,All Pupils,1493,52.2,.
E09000019,Islington,2020/21,2020,2020,Boys,All Pupils,797,50.8,.
E09000019,Islington,2020/21,2020,2020,Girls,All Pupils,696,53.8,.
E09000019,Islington,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,593,46.9,.
E09000019,Islington,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,321,45.8,.
E09000019,Islington,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,272,48.2,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,All other Pupils,677,60.5,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,Boys,All other Pupils,392,59.3,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,Girls,All other Pupils,285,62.2,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,All Pupils,896,57.9,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,Boys,All Pupils,496,57,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,Girls,All Pupils,400,59,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,219,49.7,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,104,48.2,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,115,51,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,All other Pupils,1627,63.4,.
E09000021,Kingston upon Thames,2020/21,2020,2020,Boys,All other Pupils,807,60.5,.
E09000021,Kingston upon Thames,2020/21,2020,2020,Girls,All other Pupils,820,66.2,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,All Pupils,1828,61.4,.
E09000021,Kingston upon Thames,2020/21,2020,2020,Boys,All Pupils,890,58.9,.
E09000021,Kingston upon Thames,2020/21,2020,2020,Girls,All Pupils,938,63.8,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,201,45.6,.
E09000021,Kingston upon Thames,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,83,42.9,.
E09000021,Kingston upon Thames,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,118,47.5,.
E09000022,Lambeth,2020/21,2020,2020,All,All other Pupils,1491,54.2,.
E09000022,Lambeth,2020/21,2020,2020,Boys,All other Pupils,746,51.5,.
E09000022,Lambeth,2020/21,2020,2020,Girls,All other Pupils,745,57,.
E09000022,Lambeth,2020/21,2020,2020,All,All Pupils,2264,51.3,.
E09000022,Lambeth,2020/21,2020,2020,Boys,All Pupils,1136,48.6,.
E09000022,Lambeth,2020/21,2020,2020,Girls,All Pupils,1128,54,.
E09000022,Lambeth,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,773,45.7,.
E09000022,Lambeth,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,390,43.1,.
E09000022,Lambeth,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,383,48.3,.
E09000023,Lewisham,2020/21,2020,2020,All,All other Pupils,1746,52.4,.
E09000023,Lewisham,2020/21,2020,2020,Boys,All other Pupils,901,48.6,.
E09000023,Lewisham,2020/21,2020,2020,Girls,All other Pupils,845,56.4,.
E09000023,Lewisham,2020/21,2020,2020,All,All Pupils,2340,49.1,.
E09000023,Lewisham,2020/21,2020,2020,Boys,All Pupils,1236,45.4,.
E09000023,Lewisham,2020/21,2020,2020,Girls,All Pupils,1104,53.2,.
E09000023,Lewisham,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,594,39.4,.
E09000023,Lewisham,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,335,36.9,.
E09000023,Lewisham,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,259,42.7,.
E09000024,Merton,2020/21,2020,2020,All,All other Pupils,1201,56,.
E09000024,Merton,2020/21,2020,2020,Boys,All other Pupils,608,53.8,.
E09000024,Merton,2020/21,2020,2020,Girls,All other Pupils,593,58.2,.
E09000024,Merton,2020/21,2020,2020,All,All Pupils,1555,53.2,.
E09000024,Merton,2020/21,2020,2020,Boys,All Pupils,784,51,.
E09000024,Merton,2020/21,2020,2020,Girls,All Pupils,771,55.4,.
E09000024,Merton,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,354,43.7,.
E09000024,Merton,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,176,41.1,.
E09000024,Merton,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,178,46.3,.
E09000025,Newham,2020/21,2020,2020,All,All other Pupils,2951,56.8,.
E09000025,Newham,2020/21,2020,2020,Boys,All other Pupils,1508,54.2,.
E09000025,Newham,2020/21,2020,2020,Girls,All other Pupils,1443,59.5,.
E09000025,Newham,2020/21,2020,2020,All,All Pupils,4311,54.5,.
E09000025,Newham,2020/21,2020,2020,Boys,All Pupils,2201,52,.
E09000025,Newham,2020/21,2020,2020,Girls,All Pupils,2110,57.2,.
E09000025,Newham,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,1360,49.6,.
E09000025,Newham,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,693,47,.
E09000025,Newham,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,667,52.3,.
E09000026,Redbridge,2020/21,2020,2020,All,All other Pupils,3131,59,.
E09000026,Redbridge,2020/21,2020,2020,Boys,All other Pupils,1648,56.4,.
E09000026,Redbridge,2020/21,2020,2020,Girls,All other Pupils,1483,62,.
E09000026,Redbridge,2020/21,2020,2020,All,All Pupils,3874,56.8,.
E09000026,Redbridge,2020/21,2020,2020,Boys,All Pupils,2041,54.1,.
E09000026,Redbridge,2020/21,2020,2020,Girls,All Pupils,1833,59.8,.
E09000026,Redbridge,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,743,47.3,.
E09000026,Redbridge,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,393,44.4,.
E09000026,Redbridge,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,350,50.4,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,All other Pupils,1538,59.8,.
E09000027,Richmond upon Thames,2020/21,2020,2020,Boys,All other Pupils,787,56.9,.
E09000027,Richmond upon Thames,2020/21,2020,2020,Girls,All other Pupils,751,62.9,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,All Pupils,1736,58.1,.
E09000027,Richmond upon Thames,2020/21,2020,2020,Boys,All Pupils,887,55.2,.
E09000027,Richmond upon Thames,2020/21,2020,2020,Girls,All Pupils,849,61,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,198,44.4,.
E09000027,Richmond upon Thames,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,100,42.2,.
E09000027,Richmond upon Thames,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,98,46.6,.
E09000028,Southwark,2020/21,2020,2020,All,All other Pupils,1978,58.5,.
E09000028,Southwark,2020/21,2020,2020,Boys,All other Pupils,970,56.3,.
E09000028,Southwark,2020/21,2020,2020,Girls,All other Pupils,1008,60.7,.
E09000028,Southwark,2020/21,2020,2020,All,All Pupils,3002,55,.
E09000028,Southwark,2020/21,2020,2020,Boys,All Pupils,1486,52.4,.
E09000028,Southwark,2020/21,2020,2020,Girls,All Pupils,1516,57.5,.
E09000028,Southwark,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,1024,48.2,.
E09000028,Southwark,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,516,45.2,.
E09000028,Southwark,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,508,51.2,.
E09000029,Sutton,2020/21,2020,2020,All,All other Pupils,2693,64.3,.
E09000029,Sutton,2020/21,2020,2020,Boys,All other Pupils,1380,62.9,.
E09000029,Sutton,2020/21,2020,2020,Girls,All other Pupils,1313,65.9,.
E09000029,Sutton,2020/21,2020,2020,All,All Pupils,3048,62,.
E09000029,Sutton,2020/21,2020,2020,Boys,All Pupils,1558,60.6,.
E09000029,Sutton,2020/21,2020,2020,Girls,All Pupils,1490,63.6,.
E09000029,Sutton,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,355,44.6,.
E09000029,Sutton,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,178,42.8,.
E09000029,Sutton,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,177,46.4,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,All other Pupils,1746,53.6,.
E09000030,Tower Hamlets,2020/21,2020,2020,Boys,All other Pupils,874,50.5,.
E09000030,Tower Hamlets,2020/21,2020,2020,Girls,All other Pupils,872,56.8,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,All Pupils,2967,51.7,.
E09000030,Tower Hamlets,2020/21,2020,2020,Boys,All Pupils,1486,48.6,.
E09000030,Tower Hamlets,2020/21,2020,2020,Girls,All Pupils,1481,54.8,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,1221,49,.
E09000030,Tower Hamlets,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,612,45.9,.
E09000030,Tower Hamlets,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,609,52,.
E09000031,Waltham Forest,2020/21,2020,2020,All,All other Pupils,2072,53.4,.
E09000031,Waltham Forest,2020/21,2020,2020,Boys,All other Pupils,1091,50,.
E09000031,Waltham Forest,2020/21,2020,2020,Girls,All other Pupils,981,57.1,.
E09000031,Waltham Forest,2020/21,2020,2020,All,All Pupils,2707,51.5,.
E09000031,Waltham Forest,2020/21,2020,2020,Boys,All Pupils,1422,48.4,.
E09000031,Waltham Forest,2020/21,2020,2020,Girls,All Pupils,1285,55,.
E09000031,Waltham Forest,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,635,45.4,.
E09000031,Waltham Forest,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,331,43,.
E09000031,Waltham Forest,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,304,48.1,.
E09000032,Wandsworth,2020/21,2020,2020,All,All other Pupils,1442,54.4,.
E09000032,Wandsworth,2020/21,2020,2020,Boys,All other Pupils,755,51.7,.
E09000032,Wandsworth,2020/21,2020,2020,Girls,All other Pupils,687,57.3,.
E09000032,Wandsworth,2020/21,2020,2020,All,All Pupils,1919,52.2,.
E09000032,Wandsworth,2020/21,2020,2020,Boys,All Pupils,1003,49.2,.
E09000032,Wandsworth,2020/21,2020,2020,Girls,All Pupils,916,55.4,.
E09000032,Wandsworth,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,635,45.6,.
E09000032,Wandsworth,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,248,41.6,.
E09000032,Wandsworth,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,229,49.8,.
E09000033,Westminster,2020/21,2020,2020,All,All other Pupils,1198,60.8,.
E09000033,Westminster,2020/21,2020,2020,Boys,All other Pupils,587,57.4,.
E09000033,Westminster,2020/21,2020,2020,Girls,All other Pupils,611,64.1,.
E09000033,Westminster,2020/21,2020,2020,All,All Pupils,1752,57.6,.
E09000033,Westminster,2020/21,2020,2020,Boys,All Pupils,872,54.1,.
E09000033,Westminster,2020/21,2020,2020,Girls,All Pupils,880,61,.
E09000033,Westminster,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,635,50.6,.
E09000033,Westminster,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,285,47.3,.
E09000033,Westminster,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,269,54.1,.
